ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
107384,Antarctica,6.09091,30,2,5,,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/107384
130877,Blood Bound,6.69218,30,6,12,8,"Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/130877
150312,Welcome to the Dungeon,6.71296,30,2,4,3,"Memory, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/150312
822,Carcassonne,7.43485,45,2,5,2,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/822
19857,Glory to Rome,7.49296,60,2,5,4,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/19857
197944,Crabs!,6.83208,35,3,5,,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/197944
38924,Amerigo,5.82934,30,2,4,4,,,,,,https://boardgamegeek.com/boardgame/38924
147,Crude: The Oil Game,6.77015,90,2,4,4,"Commodity Speculation, Dice Rolling, Tile Placement",,,,,https://boardgamegeek.com/boardgame/147
179259,Garbage Day!,6.10071,30,2,5,3,"Player Elimination, Press Your Luck, Take That",,,,,https://boardgamegeek.com/boardgame/179259
59149,Bunny Bunny Moose Moose,6.16486,20,3,6,5,"Acting, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/59149
146197,Legends of the American Frontier,6.60766,90,3,7,4,"Hand Management, Partnerships, Simultaneous Action Selection, Storytelling",,,,,https://boardgamegeek.com/boardgame/146197
169652,Turbo Rally Card Racing: Thunder Track,7.0963,30,2,8,,"Card Drafting, Dice Rolling, Hand Management, Point to Point Movement, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/169652
139401,Realm of Heroes,5.42386,45,2,6,4,"Area Control / Area Influence, Grid Movement, Modular Board, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/139401
34969,Ubongo: Duel,6.90581,40,2,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/34969
62871,Zombie Dice,6.23098,20,2,99,4,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/62871
156266,Apex Theropod Deck-Building Game,7.37902,290,1,6,1,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/156266
1486,Plunder,8.16667,90,4,6,,"Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/1486
149853,Bullfrogs,6.95272,40,2,4,2,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/149853
394,Kahuna,6.65731,40,2,2,2,"Area Control / Area Influence, Card Drafting, Hand Management, Route/Network Building, Take That",,,,,https://boardgamegeek.com/boardgame/394
186793,Barnyard Roundup,6.95248,20,2,6,4,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/186793
181,Risk,5.57729,120,2,6,4,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships, Player Elimination, Set Collection",,,,,https://boardgamegeek.com/boardgame/181
122515,Keyflower,7.88577,120,2,6,4,"Auction/Bidding, Memory, Modular Board, Pick-up and Deliver, Route/Network Building, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/122515
186659,Tiny Epic Galaxies Deluxe Edition,7.72416,30,1,5,3,"Action / Movement Programming, Area Control / Area Influence, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/186659
25685,Blackbeard,6.09991,120,1,5,3,"Action Point Allowance System, Hand Management, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/25685
173649,King Chocolate,6.71568,60,2,5,4,"Action Point Allowance System, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/173649
173648,Booty,6.95824,60,3,6,5,,,,,,https://boardgamegeek.com/boardgame/173648
98085,Seven Dragons,6.27101,20,2,5,4,"Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/98085
179386,London Markets,6.15023,60,3,4,4,"Auction/Bidding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/179386
147020,Star Realms,7.62797,20,2,2,2,"Card Drafting, Deck / Pool Building, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/147020
179385,Rome: City of Marble,6.52467,75,2,4,2,"Area Control / Area Influence, Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/179385
84876,The Castles of Burgundy,8.1246,90,2,4,2,"Dice Rolling, Set Collection, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/84876
175222,Lost Legacy: Third Chronicle  Sacred Grail & Staff of Dragons,6.96841,0,2,6,4,"Hand Management, Memory, Player Elimination",,,,,https://boardgamegeek.com/boardgame/175222
166532,Cubo,5.68168,20,2,4,4,"Dice Rolling, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/166532
176558,Mafia de Cuba,6.66664,20,6,12,8,"Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/176558
176920,Mission: Red Planet (Second Edition),7.56407,90,2,6,4,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/176920
133405,Island Siege,6.81232,45,2,4,2,"Card Drafting, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/133405
127023,Kemet,7.76099,120,2,5,5,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/127023
155362,Ca$h 'n Guns (Second Edition),6.99773,30,4,8,6,"Player Elimination, Simultaneous Action Selection, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/155362
1653,Coup,5.04342,60,2,2,,Hex-and-Counter,,,,,https://boardgamegeek.com/boardgame/1653
175199,Mottainai,7.04469,30,2,5,2,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/175199
172933,Dragonwood,6.81361,20,2,4,3,"Dice Rolling, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/172933
146221,Forge War,7.3873,180,1,4,3,"Grid Movement, Role Playing, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/146221
37387,Steel Driver,7.02258,60,3,6,4,"Auction/Bidding, Route/Network Building, Stock Holding",,,,,https://boardgamegeek.com/boardgame/37387
147144,Whacky Wit,6.66363,15,2,5,2,"Dice Rolling, Grid Movement, Player Elimination",,,,,https://boardgamegeek.com/boardgame/147144
157969,Sheriff of Nottingham,7.26182,60,3,5,5,"Card Drafting, Hand Management, Role Playing, Set Collection",,,,,https://boardgamegeek.com/boardgame/157969
155702,Quarriors! Light vs. Dark,6.89608,30,2,4,2,"Deck / Pool Building, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/155702
2653,Survive: Escape from Atlantis!,7.31755,60,2,4,4,"Action Point Allowance System, Dice Rolling, Grid Movement, Memory, Modular Board, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/2653
215616,Ascension: Gift of the Elements,7.71369,60,1,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/215616
63628,The Manhattan Project,7.4476,120,2,5,4,"Card Drafting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/63628
31507,Subdivision,6.23333,20,2,4,2,Tile Placement,,,,,https://boardgamegeek.com/boardgame/31507
8203,"Hey, That's My Fish!",6.74593,20,2,4,3,"Area Enclosure, Grid Movement, Modular Board",,,,,https://boardgamegeek.com/boardgame/8203
182874,Grand Austria Hotel,7.79707,120,2,4,2,"Dice Rolling, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/182874
589,Wiz-War,6.88468,60,2,4,4,"Modular Board, Player Elimination",,,,,https://boardgamegeek.com/boardgame/589
180956,One Night Ultimate Vampire,6.86082,10,3,10,6,"Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/180956
1261,Medina,7.06296,60,3,4,4,Tile Placement,,,,,https://boardgamegeek.com/boardgame/1261
195528,La Granja: No Siesta,6.99234,45,1,4,1,"Card Drafting, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/195528
172164,Dohdles!,6.48953,60,3,6,,,,,,,https://boardgamegeek.com/boardgame/172164
148319,Tragedy Looper,7.32136,120,2,4,4,"Grid Movement, Memory, Partnerships",,,,,https://boardgamegeek.com/boardgame/148319
1634,Warhammer Quest,7.42557,120,1,4,4,"Co-operative Play, Dice Rolling, Modular Board, Role Playing",,,,,https://boardgamegeek.com/boardgame/1634
128698,Vampire Empire,6.75617,30,2,2,2,Hand Management,,,,,https://boardgamegeek.com/boardgame/128698
3158,The Home Stretch,6.84423,60,0,0,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/3158
132372,Guildhall,7.00107,45,2,4,3,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/132372
151742,Historia,7.46154,120,2,5,4,"Area Control / Area Influence, Dice Rolling, Storytelling",,,,,https://boardgamegeek.com/boardgame/151742
135116,Rent a Hero,6.40337,30,3,5,3,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/135116
114903,Castellan,6.33842,45,2,2,2,"Area Enclosure, Hand Management",,,,,https://boardgamegeek.com/boardgame/114903
5404,Amun-Re,7.34868,90,3,5,5,"Area Control / Area Influence, Auction/Bidding",,,,,https://boardgamegeek.com/boardgame/5404
201,The Rose King,6.82359,30,2,2,2,"Area Control / Area Influence, Card Drafting, Grid Movement, Hand Management",,,,,https://boardgamegeek.com/boardgame/201
199042,Harry Potter: Hogwarts Battle,7.57476,60,2,4,4,"Co-operative Play, Deck / Pool Building, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/199042
2578,Phase 10 Dice,5.29117,30,1,8,4,Set Collection,,,,,https://boardgamegeek.com/boardgame/2578
154443,Madame Ching,6.51832,45,2,4,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/154443
129556,Tapple,6.38798,30,2,10,6,Player Elimination,,,,,https://boardgamegeek.com/boardgame/129556
172600,Dungeon Busters,5.89118,20,3,5,4,"Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/172600
12002,Jambo,7.04033,45,2,2,2,"Action Point Allowance System, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/12002
25669,Qwirkle,6.80553,45,2,4,4,"Hand Management, Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/25669
81185,Suburbia,7.66667,60,4,0,,"Acting, Line Drawing, Paper-and-Pencil, Partnerships, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/81185
142303,Railways Express,4.85,60,2,4,4,"Dice Rolling, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/142303
29387,Zombie Fluxx,6.01777,40,2,6,4,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/29387
175223,Valley of the Kings: Afterlife,7.39555,45,1,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/175223
121958,Sky Traders,6.17838,180,2,5,4,"Area Movement, Commodity Speculation, Dice Rolling, Modular Board, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/121958
126042,Nations,7.69816,200,1,5,3,"Card Drafting, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/126042
189919,Doctor Who: The Card Game  Classic Doctor Edition,6.14286,60,2,4,3,,,,,,https://boardgamegeek.com/boardgame/189919
125678,DC Comics Deck-Building Game,7.01612,45,2,5,3,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/125678
205637,Arkham Horror: The Card Game,8.25634,120,1,2,2,"Action Point Allowance System, Co-operative Play, Deck / Pool Building, Hand Management, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/205637
192297,America,6.88865,45,2,6,5,Area Control / Area Influence,,,,,https://boardgamegeek.com/boardgame/192297
152241,Ultimate Werewolf,6.68403,60,5,30,,"Partnerships, Role Playing, Storytelling, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/152241
42939,Invasion from Outer Space: The Martian Game,7.11534,90,2,6,5,"Dice Rolling, Modular Board, Partnerships, Roll / Spin and Move, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/42939
39856,Dixit,7.32069,30,3,6,6,"Simultaneous Action Selection, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/39856
590,Mille Bornes,5.68411,45,2,6,4,"Hand Management, Partnerships, Take That",,,,,https://boardgamegeek.com/boardgame/590
31016,We Didn't Playtest This At All,5.57506,10,2,10,5,"Hand Management, Memory, Player Elimination, Rock-Paper-Scissors, Take That",,,,,https://boardgamegeek.com/boardgame/31016
216849,Dominion (Second Edition) Big Box,8.23899,30,2,6,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/216849
10304,Julius Caesar,6.03143,300,2,2,2,"Dice Rolling, Hex-and-Counter",,,,,https://boardgamegeek.com/boardgame/10304
66126,Mystery Rummy: Escape from Alcatraz,6.96997,30,2,4,3,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/66126
173341,Loopin' Chewie,6.37876,15,2,3,3,Player Elimination,,,,,https://boardgamegeek.com/boardgame/173341
2453,Blokus,6.91894,20,2,4,4,"Area Enclosure, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/2453
192860,Oceanos,7.01024,45,2,5,4,"Card Drafting, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/192860
65515,Nuns on the Run,6.53635,45,2,8,5,"Dice Rolling, Paper-and-Pencil, Pick-up and Deliver, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/65515
204892,You Gotta Be Kitten Me!,5.86453,30,2,10,2,,,,,,https://boardgamegeek.com/boardgame/204892
137550,Story War,5.05914,30,3,8,5,"Hand Management, Storytelling",,,,,https://boardgamegeek.com/boardgame/137550
177857,Achaia,6.59229,90,2,5,4,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Worker Placement",,,,,https://boardgamegeek.com/boardgame/177857
172,For Sale,7.21558,30,3,6,5,"Auction/Bidding, Hand Management",,,,,https://boardgamegeek.com/boardgame/172
79828,A Few Acres of Snow,7.41977,120,2,2,2,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/79828
34194,Aquaretto,7.01129,45,2,5,4,"Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/34194
183881,Goblin Dice,5.91393,30,2,6,,"Dice Rolling, Modular Board",,,,,https://boardgamegeek.com/boardgame/183881
183883,Port of Piraeus,5.82432,60,3,6,5,"Commodity Speculation, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/183883
50750,Belfort,7.30311,120,2,5,4,"Area Control / Area Influence, Card Drafting, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/50750
31497,Oregon,6.779,45,2,4,3,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/31497
144865,Sushi Draft,5.69377,15,3,5,5,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/144865
144864,Ascension: Darkness Unleashed,7.51737,30,1,2,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/144864
146312,Ghost Fightin' Treasure Hunters,7.16445,30,2,4,4,"Co-operative Play, Dice Rolling, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/146312
97803,Penny Arcade: The Game  Gamers vs. Evil,6.5411,30,2,4,4,"Card Drafting, Deck / Pool Building, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/97803
1080,Evolution (1986),6.12222,0,2,6,,,,,,,https://boardgamegeek.com/boardgame/1080
104363,Rex: Final Days of an Empire,7.13512,120,3,6,6,"Area Control / Area Influence, Auction/Bidding, Hand Management, Partnerships, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/104363
144041,Patchistory,7.26287,120,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Auction/Bidding, Card Drafting, Grid Movement, Hand Management, Memory, Simultaneous Action Selection, Tile Placement, Variable Player Powers, Voting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/144041
97357,Sunrise City,6.66454,60,2,4,4,"Auction/Bidding, Card Drafting, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/97357
160784,Fidelitas,6.31133,30,1,4,2,Hand Management,,,,,https://boardgamegeek.com/boardgame/160784
29152,Yggdrasil,4,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/29152
115288,Penny Arcade: The Game  Rumble in R'lyeh,7.02133,30,2,4,4,"Card Drafting, Deck / Pool Building, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/115288
181810,Kodama: The Tree Spirits,6.89161,40,2,5,3,"Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/181810
142079,Space Cadets: Dice Duel,6.86832,30,4,8,8,"Action / Movement Programming, Dice Rolling, Grid Movement, Partnerships",,,,,https://boardgamegeek.com/boardgame/142079
34585,Keltis,6.43725,30,2,4,3,"Hand Management, Point to Point Movement, Set Collection",,,,,https://boardgamegeek.com/boardgame/34585
159452,"Wake up, Cthulhu!",5.70087,30,1,4,4,"Betting/Wagering, Hand Management, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/159452
151347,Millennium Blades,7.87116,120,2,5,4,"Card Drafting, Commodity Speculation, Hand Management, Set Collection, Simulation, Trading",,,,,https://boardgamegeek.com/boardgame/151347
141572,Paperback,7.31389,45,2,5,2,"Card Drafting, Co-operative Play, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/141572
10403,Ascension,6.47619,60,2,4,,"Memory, Modular Board, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/10403
72321,The Networks,7.31584,90,1,5,4,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/72321
163602,XCOM: The Board Game,7.13071,120,1,4,4,"Co-operative Play, Dice Rolling, Hand Management, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/163602
134157,Guilds of London,7.00945,90,1,4,4,"Area Control / Area Influence, Hand Management",,,,,https://boardgamegeek.com/boardgame/134157
11971,Cockroach Poker,6.53469,20,2,6,5,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/11971
34127,Ticket to Ride: The Card Game,6.17837,30,2,4,3,"Hand Management, Memory, Set Collection",,,,,https://boardgamegeek.com/boardgame/34127
155624,Specter Ops,7.34138,90,2,5,3,"Dice Rolling, Grid Movement, Partnerships, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/155624
159503,The Captain Is Dead,7.33089,90,1,7,4,"Action Point Allowance System, Area Movement, Card Drafting, Co-operative Play, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/159503
127398,Legends of Andor,7.29162,90,2,4,4,"Area Movement, Co-operative Play, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/127398
102794,Caverna: The Cave Farmers,8.11446,210,1,7,4,"Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/102794
182801,Stinky Business,6.20908,90,2,5,4,"Area Control / Area Influence, Card Drafting, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/182801
154825,Arkwright,7.91321,240,2,4,4,"Commodity Speculation, Simulation, Stock Holding, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/154825
159508,AquaSphere,7.32606,100,2,4,4,"Area Control / Area Influence, Area Movement, Modular Board",,,,,https://boardgamegeek.com/boardgame/159508
191624,Bear Valley,5.49336,30,2,6,5,"Modular Board, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/191624
187680,Quests of Valeria,7.07886,45,1,5,2,"Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/187680
11,Bohnanza,7.05588,45,2,7,5,"Hand Management, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/11
36015,Conan,7.5,0,2,2,,Card Drafting,,,,,https://boardgamegeek.com/boardgame/36015
12,Ra,7.47121,60,2,5,3,"Auction/Bidding, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/12
192343,Bubblee Pop,6.55151,20,1,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/192343
165404,Dragonscroll,6.61991,60,2,4,3,"Hand Management, Pick-up and Deliver, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/165404
5716,Balloon Cup,6.69626,30,2,2,2,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/5716
160434,Robin,5.90708,20,2,6,4,"Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/160434
173291,Spit It Out!,6.23531,30,3,8,5,,,,,,https://boardgamegeek.com/boardgame/173291
12761,Ys,6.92579,90,2,4,4,"Area Control / Area Influence, Auction/Bidding, Commodity Speculation",,,,,https://boardgamegeek.com/boardgame/12761
864,Mage Knight,6.08971,60,2,4,2,,,,,,https://boardgamegeek.com/boardgame/864
209010,Mechs vs. Minions,8.21618,90,2,4,4,"Action / Movement Programming, Card Drafting, Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/209010
2025,Frag,5.70458,30,2,6,5,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/2025
170318,Among the Stars: Revival,7.26626,30,2,6,2,"Card Drafting, Simultaneous Action Selection, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/170318
97903,Terror in Meeple City,6.92128,45,2,4,4,"Area Movement, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/97903
200783,HOP!,5.62627,0,3,6,4,"Betting/Wagering, Partnerships",,,,,https://boardgamegeek.com/boardgame/200783
155068,Arcadia Quest,7.9008,60,2,4,4,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/155068
102548,Dungeon Fighter,6.8648,45,1,6,3,"Card Drafting, Co-operative Play, Dice Rolling, Modular Board, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/102548
135654,New Dawn,6.99649,120,2,4,3,"Area Control / Area Influence, Hand Management, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/135654
97786,Small World Underground,7.32712,90,2,5,4,"Area Movement, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/97786
173486,Dune: The Dice Game,6.89629,120,3,8,6,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/173486
163056,Muse,6.90603,30,2,4,2,"Hand Management, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/163056
61653,Courtier,0,90,2,4,,"Betting/Wagering, Memory, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/61653
164589,Roar-a-Saurus,6.07251,15,2,5,4,"Dice Rolling, Simultaneous Action Selection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/164589
179629,Panda Head,5.33934,20,2,5,,Trick-taking,,,,,https://boardgamegeek.com/boardgame/179629
145633,Ascension: Apprentice Edition,7.12577,30,2,2,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/145633
180974,Potion Explosion,7.20656,45,2,4,2,"Pattern Recognition, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/180974
126792,Myrmes,7.32826,120,2,4,4,"Action Point Allowance System, Grid Movement, Route/Network Building, Worker Placement",,,,,https://boardgamegeek.com/boardgame/126792
133437,Dead Panic,6.07741,90,2,6,4,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/133437
176229,Tides of Time,6.75733,20,2,2,2,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/176229
179275,One Deck Dungeon,7.33238,45,1,2,1,"Co-operative Play, Deck / Pool Building, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/179275
125311,Okiya,6.63966,10,2,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/125311
127997,Qin,6.81111,30,2,4,2,"Area Control / Area Influence, Area Enclosure, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/127997
178754,Z War One: Damnation,8.17895,120,1,5,4,"Action Point Allowance System, Co-operative Play, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/178754
125315,FlowerFall,6.04451,10,2,7,4,"Area Control / Area Influence, Modular Board",,,,,https://boardgamegeek.com/boardgame/125315
152053,Lagoon: Land of Druids,6.43259,60,1,4,2,"Grid Movement, Modular Board, Rock-Paper-Scissors, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/152053
40692,Small World,7.32135,80,2,5,4,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/40692
24068,Shadow Hunters,6.84119,45,4,8,7,"Dice Rolling, Partnerships, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/24068
175155,Forbidden Stars,8.01582,180,2,4,3,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/175155
154742,Video Game High School,6.43884,30,2,4,4,"Dice Rolling, Hand Management, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/154742
175150,Casting,6.30522,40,4,8,6,,,,,,https://boardgamegeek.com/boardgame/175150
153905,Warband: Against the Darkness,6.76538,60,2,5,4,"Action Point Allowance System, Area Control / Area Influence, Set Collection",,,,,https://boardgamegeek.com/boardgame/153905
177678,Signorie,7.48005,120,2,4,4,"Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/177678
214879,Tomb Trader,6.81907,10,3,6,5,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/214879
15914,Motto,3,0,2,6,,Memory,,,,,https://boardgamegeek.com/boardgame/15914
68448,7 Wonders,7.80158,30,2,7,4,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/68448
168679,Flip City,6.43685,50,1,4,2,"Deck / Pool Building, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/168679
38174,Treasure Hunter,5.5,0,1,4,,Hand Management,,,,,https://boardgamegeek.com/boardgame/38174
175481,Aqua Park,4.525,20,2,4,,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/175481
176215,Odyssey: Wrath of Poseidon,6.20156,30,2,5,2,"Area Movement, Partnerships",,,,,https://boardgamegeek.com/boardgame/176215
211533,Veggie Garden,6.2082,30,2,4,4,"Area Control / Area Influence, Card Drafting, Set Collection, Stock Holding",,,,,https://boardgamegeek.com/boardgame/211533
120677,Terra Mystica,8.23351,150,2,5,4,"Area Control / Area Influence, Route/Network Building, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/120677
59959,Letters from Whitechapel,7.46542,120,2,6,2,"Memory, Partnerships, Point to Point Movement, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/59959
98386,Coconuts,6.33333,10,2,6,,"Pattern Recognition, Rock-Paper-Scissors",,,,,https://boardgamegeek.com/boardgame/98386
171915,Dominion: Adventures,8.20311,30,2,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/171915
